plant,target,target_col,item_code,item_name,unit,source_plants,nonzero_days,coverage,pearson_corr,spearman_corr,mix_adjusted_corr,abs_mix_adjusted_corr,activity_mean_when_nonzero,activity_p95,signal_level,candidate_level
남양주2,전력,전력량[kWh],251090,끌 쿠키앤초코바 믹스,BT,"남양주1,남양주2",84,0.10218978102189781,0.02852303839370851,0.034875885850230326,-0.004379249543759931,0.004379249543759931,1.5952380952380953,3.0,Weak,Low
남양주2,전력,전력량[kWh],223564,춘식이멜론 믹스,BT,"남양주1,남양주2",47,0.057177615571776155,0.07932035045656714,0.038811188157893826,-0.002149010422109285,0.002149010422109285,8.553191489361701,15.0,Weak,Low
남양주2,연료,연료량[N㎥],220007,참맛딸기믹스,BT,"남양주1,남양주2",579,0.7043795620437956,-0.13463702593009402,-0.1021923038567482,-0.3009091044005936,0.3009091044005936,14.525043177892918,17.0,Moderate,Medium
남양주2,연료,연료량[N㎥],220006,바나나맛우유믹스,BT,"남양주1,남양주2,김해,논산",822,1.0,-0.05930445629963887,-0.0682119158793641,-0.19978806298944546,0.19978806298944546,98.82116788321167,133.0,Weak,Watch
남양주2,연료,연료량[N㎥],223558,요플레 오리지널 믹스 (R),BT,"남양주1,남양주2",265,0.3223844282238443,0.1370910436487778,0.12079686401375168,0.19673981251641334,0.19673981251641334,29.369811320754717,55.0,Weak,Watch
남양주2,연료,연료량[N㎥],210417,C투대 클래식 기본믹스,BT,"남양주1,남양주2,김해",560,0.681265206812652,0.2813578307093903,0.27902557851152515,0.18786010424599528,0.18786010424599528,9.555357142857142,16.0,Weak,Watch
남양주2,연료,연료량[N㎥],222051,바나나맛우유(반제품),CS,"남양주1,남양주2",759,0.9233576642335767,0.22114463204376664,0.19356650847966242,0.1763469862289599,0.1763469862289599,777.9209486166008,1440.0,Weak,Watch
남양주2,연료,연료량[N㎥],222052,바나나라이트(반제품),CS,"남양주1,남양주2",494,0.6009732360097324,0.12320471955369794,0.12516686754135853,0.1628145385645437,0.1628145385645437,580.2570850202429,900.0,Weak,Watch
남양주2,연료,연료량[N㎥],220129,요플레 오리지널 믹스,BT,광주,386,0.46958637469586373,0.1310228540129675,0.12705195336347855,0.1594209861002657,0.1594209861002657,34.94818652849741,56.0,Weak,Watch
남양주2,연료,연료량[N㎥],223271,요플레 그릭 마일드 믹스,BT,"남양주1,남양주2",311,0.37834549878345497,0.07716659572634457,0.04525691646786584,0.12903799241900082,0.12903799241900082,12.90032154340836,31.0,Weak,Low
남양주2,연료,연료량[N㎥],250071,더위사냥 커피 믹스 B,BT,"남양주1,남양주2,김해",374,0.45498783454987834,0.342144923719812,0.3557315433683598,0.11731555058523489,0.11731555058523489,12.83957219251337,24.0,Weak,Low
남양주2,연료,연료량[N㎥],219117,따옴바 딸기 기본믹스N,BT,"남양주1,남양주2",69,0.08394160583941605,0.15895717949369145,0.14556656547376276,0.11331190727728283,0.11331190727728283,5.7101449275362315,10.0,Weak,Low
남양주2,연료,연료량[N㎥],260042,유크림믹스,KG,"남양주1,남양주2,광주",388,0.4720194647201946,0.06123237096888924,0.048209296722486604,0.11039387520090785,0.11039387520090785,1667.0,2846.5,Weak,Low
남양주2,연료,연료량[N㎥],219091,요맘때딸기콘 요거트믹스,BT,"남양주1,남양주2",146,0.17761557177615572,0.12991826800281728,0.09100962739970844,0.10473456806247604,0.10473456806247604,1.8904109589041096,5.0,Weak,Low
남양주2,연료,연료량[N㎥],220025,쥬시쿨(파인)FINAL믹스,BT,"남양주1,남양주2",385,0.4683698296836983,0.011957004049747757,0.01103027621508806,-0.10433488535604063,0.10433488535604063,25.542857142857144,40.0,Weak,Low
남양주2,연료,연료량[N㎥],220019,유산균배양액,BT,"남양주1,남양주2,김해",149,0.18126520681265207,0.12109680353034305,0.12598280719167815,0.10319552819602829,0.10319552819602829,5.852348993288591,6.0,Weak,Low
남양주2,연료,연료량[N㎥],223509,(품명 미확인),-,,46,0.05596107055961071,-0.19230366768984325,-0.17229689469686427,-0.10232615978587084,0.10232615978587084,11.5,15.0,Weak,Low
남양주2,연료,연료량[N㎥],223533,(품명 미확인),-,,49,0.05961070559610705,-0.22421143833314933,-0.18852295061431892,-0.10203995959722997,0.10203995959722997,16.79591836734694,21.0,Weak,Low
남양주2,연료,연료량[N㎥],210405,V메로나믹스,BT,"남양주1,남양주2,김해,논산",573,0.6970802919708029,0.39942549034439323,0.38681083251992654,0.09593039302207884,0.09593039302207884,14.015706806282722,22.0,Weak,Low
남양주2,연료,연료량[N㎥],219090,요맘때딸기콘 딸기믹스,BT,"남양주1,남양주2",93,0.11313868613138686,0.11424772861456609,0.08462970593031252,0.09545877442774725,0.09545877442774725,1.8494623655913978,5.0,Weak,Low
남양주2,연료,연료량[N㎥],220182,(품명 미확인),-,,57,0.06934306569343066,-0.0427486724221389,-0.0417122778106068,-0.0919760099877258,0.0919760099877258,12.052631578947368,16.199999999999996,Weak,Low
남양주2,연료,연료량[N㎥],260039,살균유,KG,"남양주1,남양주2,광주",163,0.19829683698296838,-0.10445165268572024,-0.12682998300569867,-0.08544836483750572,0.08544836483750572,30336.993865030676,47543.0,Weak,Low
남양주2,연료,연료량[N㎥],260015,농축유,KG,"남양주1,남양주2,김해",492,0.5985401459854015,0.20452122974989156,0.20116525867025506,0.08454022436932108,0.08454022436932108,13417.174796747968,21153.8,Weak,Low
남양주2,연료,연료량[N㎥],260018,탈지유,KG,"남양주1,남양주2,광주",388,0.4720194647201946,0.053367952455360745,0.047404025006549166,0.0839380398657647,0.0839380398657647,17614.384020618556,26954.499999999996,Weak,Low
남양주2,연료,연료량[N㎥],220118,굿모닝저지방우유믹스,BT,"남양주1,남양주2",266,0.3236009732360097,-0.05197729281377418,-0.04819922708687644,-0.07982540340523801,0.07982540340523801,9.665413533834586,15.0,Weak,Low
남양주2,연료,연료량[N㎥],220150,요플레 플레인 화이트 믹스,BT,"남양주1,남양주2",548,0.6666666666666666,0.0868608752395511,0.05017229764716657,0.07592473810524795,0.07592473810524795,21.45985401459854,38.64999999999998,Weak,Low
남양주2,연료,연료량[N㎥],213382,초코붕어싸만코 믹스,BT,"남양주1,남양주2",121,0.14720194647201945,0.05392465473086079,0.06156107562772743,0.0746032240654284,0.0746032240654284,5.553719008264463,10.0,Weak,Low
남양주2,연료,연료량[N㎥],223543,무가당 바나나맛우유 믹스,BT,"남양주1,남양주2",194,0.2360097323600973,0.07026373622404668,0.054776674948754066,0.07010462493852851,0.07010462493852851,25.288659793814432,42.0,Weak,Low
남양주2,연료,연료량[N㎥],220184,시유믹스,BT,"남양주1,남양주2",761,0.9257907542579076,-0.06108087638166602,-0.01970477116453076,-0.06909883063474738,0.06909883063474738,31.11563731931669,54.0,Weak,Low
남양주2,연료,연료량[N㎥],220183,바리스타밀크 믹스,BT,"남양주1,남양주2",374,0.45498783454987834,0.04620697310422521,0.07162493604645521,0.06815573222256946,0.06815573222256946,13.77807486631016,16.0,Weak,Low
남양주2,연료,연료량[N㎥],210014,쿠앤크바믹스,BT,"남양주1,남양주2,김해,논산",206,0.25060827250608275,0.13309589200352165,0.11646303222210214,0.06780173884172516,0.06780173884172516,7.810679611650485,12.0,Weak,Low
남양주2,연료,연료량[N㎥],251043,끌 베리믹스바 믹스(M),BT,"남양주1,남양주2",95,0.11557177615571776,-0.031909974667019614,-0.03516489537735559,-0.06766463212951862,0.06766463212951862,1.6842105263157894,3.0,Weak,Low
남양주2,연료,연료량[N㎥],223546,요플레 제로 믹스,BT,"남양주1,남양주2",52,0.06326034063260341,0.03044677926524581,0.015569798123270391,0.05953459214993315,0.05953459214993315,4.269230769230769,5.8999999999999915,Weak,Low
남양주2,연료,연료량[N㎥],210057,그라시아쿠키앤크림믹스,BT,"남양주1,남양주2,김해",176,0.2141119221411192,0.06739502966223905,0.04279655154630447,0.05931546074780684,0.05931546074780684,6.4772727272727275,12.0,Weak,Low
남양주2,연료,연료량[N㎥],251045,끌 쿠앤크바 믹스(M),BT,"남양주1,남양주2",165,0.20072992700729927,0.09967788368728622,0.10320206156329231,0.059087971469799244,0.059087971469799244,1.6303030303030304,3.0,Weak,Low
남양주2,연료,연료량[N㎥],220022,쥬시쿨FINAL믹스,BT,"남양주1,남양주2,김해",620,0.754257907542579,0.12643702545109692,0.13129396498844392,0.04958924796986473,0.04958924796986473,26.020967741935483,44.0,Weak,Low
남양주2,연료,연료량[N㎥],220114,쥬시쿨복숭아믹스,BT,"남양주1,남양주2,김해",502,0.610705596107056,-0.10223698551780631,-0.0843083695784531,-0.04793885419031619,0.04793885419031619,28.37051792828685,41.0,Weak,Low
남양주2,연료,연료량[N㎥],223564,춘식이멜론 믹스,BT,"남양주1,남양주2",47,0.057177615571776155,0.08768914338911439,0.07009531886178118,0.0474190866773252,0.0474190866773252,8.553191489361701,15.0,Weak,Low
남양주2,연료,연료량[N㎥],251090,끌 쿠키앤초코바 믹스,BT,"남양주1,남양주2",84,0.10218978102189781,0.05570977314802303,0.050998111069575955,0.04340008543476768,0.04340008543476768,1.5952380952380953,3.0,Weak,Low
남양주2,연료,연료량[N㎥],210494,요맘때 딸기바 믹스(N),BT,"남양주1,남양주2,김해,논산",194,0.2360097323600973,0.11042442733637527,0.08742566233657353,0.039216933202650475,0.039216933202650475,6.881443298969073,12.0,Weak,Low
남양주2,연료,연료량[N㎥],260016,생크림(냉동),KG,"남양주1,남양주2,광주",70,0.0851581508515815,0.06570594113264588,0.06887263298913046,0.03686595839917564,0.03686595839917564,2035.142857142857,3648.999999999999,Weak,Low
남양주2,연료,연료량[N㎥],251112,끌 치즈케익컵 기본믹스N,BT,"남양주1,남양주2",42,0.051094890510948905,-0.049289436519914104,-0.0625014000608218,-0.036823179982558615,0.036823179982558615,2.5714285714285716,4.0,Weak,Low
남양주2,연료,연료량[N㎥],219216,엔초 믹스N,BT,"남양주1,남양주2",55,0.06690997566909976,0.0022989884859178898,-0.02718964355922067,0.03447048909865223,0.03447048909865223,4.054545454545455,8.0,Weak,Low
남양주2,연료,연료량[N㎥],210198,요맘때 발효믹스,BT,"남양주1,남양주2,김해,논산",450,0.5474452554744526,0.15579805799478896,0.12373639813461951,0.03406299411382037,0.03406299411382037,5.388888888888889,8.549999999999955,Weak,Low
남양주2,연료,연료량[N㎥],223536,(품명 미확인),-,,99,0.12043795620437957,0.05479654563047009,0.04896400337525009,0.03369700026895113,0.03369700026895113,15.808080808080808,21.0,Weak,Low
남양주2,연료,연료량[N㎥],219054,요맘때 플레인 콘 기본믹스,BT,"남양주1,남양주2",232,0.2822384428223844,0.06765077597298176,0.06920156997155676,-0.03248871801520822,0.03248871801520822,3.185344827586207,6.0,Weak,Low
남양주2,연료,연료량[N㎥],219144,(품명 미확인),-,,58,0.0705596107055961,0.1180853631320439,0.11157287242873722,0.0317221046485772,0.0317221046485772,9.862068965517242,16.15,Weak,Low
남양주2,연료,연료량[N㎥],213432,투게더 미니어쳐 기본믹스,BT,"남양주1,남양주2",238,0.2895377128953771,-0.0034499904798963883,-0.05220553341448801,-0.029999136957597806,0.029999136957597806,3.3865546218487395,6.0,Weak,Low
남양주2,연료,연료량[N㎥],219116,따옴바 납작복숭아 기본믹스N,BT,"남양주1,남양주2",42,0.051094890510948905,0.0713564158199929,0.057343547218209626,0.028436989852861697,0.028436989852861697,3.880952380952381,8.949999999999996,Weak,Low
남양주2,연료,연료량[N㎥],213137,떡붕어싸만코 믹스,BT,"남양주1,남양주2,김해,논산",538,0.6545012165450121,0.1431288764640769,0.15508462723357108,-0.025339858012454405,0.025339858012454405,7.148698884758364,11.0,Weak,Low
남양주2,연료,연료량[N㎥],210511,엔초 믹스91(28),BT,"남양주1,남양주2",262,0.31873479318734793,0.10060968341106227,0.09086166882435537,0.025211235727707004,0.025211235727707004,5.076335877862595,10.0,Weak,Low
남양주2,연료,연료량[N㎥],219100,슈크림 붕어싸만코 믹스,BT,"남양주1,남양주2",102,0.12408759124087591,-0.07727041909914904,-0.09993869719932694,-0.02473380811199331,0.02473380811199331,5.715686274509804,10.0,Weak,Low
남양주2,연료,연료량[N㎥],210474,요맘때 플레인바 믹스,BT,"남양주1,남양주2",117,0.14233576642335766,0.11136697475805392,0.07698636439240297,0.023567953143962803,0.023567953143962803,5.811965811965812,11.0,Weak,Low
남양주2,연료,연료량[N㎥],223535,요플레 플레인 화이트 락토프리 믹스,BT,"남양주1,남양주2",87,0.10583941605839416,0.08362271277368945,0.06597962890954501,0.022259493441895057,0.022259493441895057,3.5057471264367814,4.0,Weak,Low
남양주2,연료,연료량[N㎥],210376,(품)비비빅믹스,BT,"남양주1,남양주2,논산",554,0.6739659367396593,0.34306849519268323,0.33529927767155926,0.021204812858782368,0.021204812858782368,9.453068592057761,16.0,Weak,Low
남양주2,연료,연료량[N㎥],220090,바나나우유맛 라이트믹스,BT,"남양주1,남양주2",525,0.6386861313868614,-0.023383246226018527,-0.0278893340438932,-0.01785242349904592,0.01785242349904592,19.37142857142857,23.0,Weak,Low
남양주2,연료,연료량[N㎥],213525,요맘때슈팅요거트믹스,BT,"남양주1,남양주2",131,0.15936739659367397,0.05508291289203118,0.02996447557623459,-0.016877801094022198,0.016877801094022198,2.015267175572519,3.5,Weak,Low
남양주2,연료,연료량[N㎥],223548,990딸기믹스,BT,"남양주1,남양주2",155,0.18856447688564476,-0.019297275513814233,-0.03613100751383992,-0.00859153226297468,0.00859153226297468,11.30967741935484,15.0,Weak,Low
남양주2,연료,연료량[N㎥],213526,요맘때슈팅소다믹스,BT,"남양주1,남양주2",126,0.15328467153284672,0.07459575661632381,0.04227376533269515,0.005218622942756449,0.005218622942756449,2.142857142857143,5.0,Weak,Low
남양주2,연료,연료량[N㎥],223568,대용량우유 믹스,BT,"남양주1,남양주2",96,0.11678832116788321,-0.021349241653448783,-0.021088978812732334,0.0034753246501702663,0.0034753246501702663,9.458333333333334,17.0,Weak,Low
남양주2,연료,연료량[N㎥],210347,(식)요맘때 복숭아 기본믹스,BT,"김해,논산",87,0.10583941605839416,0.029154098944981874,0.03078878680231842,-0.002934326732649475,0.002934326732649475,6.333333333333333,10.0,Weak,Low
남양주2,연료,연료량[N㎥],223516,춘식이딸기 믹스,BT,"남양주1,남양주2",316,0.3844282238442822,-0.0058078384454032465,-0.006527109397628206,-0.000924410946455206,0.000924410946455206,12.281645569620252,15.0,Weak,Low
남양주2,연료,연료량[N㎥],223517,춘식이바나나 믹스,BT,"남양주1,남양주2",243,0.2956204379562044,-0.0006738746019819126,-0.000674353631451382,0.0006222073460957359,0.0006222073460957359,11.045267489711934,15.0,Weak,Low
남양주2,용수,용수량[ton],220007,참맛딸기믹스,BT,"남양주1,남양주2",579,0.7043795620437956,0.014358048520112148,0.037390252257488564,-0.1954280303713454,0.1954280303713454,14.525043177892918,17.0,Weak,Watch
남양주2,용수,용수량[ton],223271,요플레 그릭 마일드 믹스,BT,"남양주1,남양주2",311,0.37834549878345497,0.07063456616878447,0.06745934317462389,0.15394412297706547,0.15394412297706547,12.90032154340836,31.0,Weak,Watch
남양주2,용수,용수량[ton],220129,요플레 오리지널 믹스,BT,광주,386,0.46958637469586373,0.09645461901416538,0.15037317154969682,0.14046914664002594,0.14046914664002594,34.94818652849741,56.0,Weak,Low
남양주2,용수,용수량[ton],210405,V메로나믹스,BT,"남양주1,남양주2,김해,논산",573,0.6970802919708029,0.5245802724077118,0.6313006254944085,0.13688743932339167,0.13688743932339167,14.015706806282722,22.0,Weak,Low
남양주2,용수,용수량[ton],223558,요플레 오리지널 믹스 (R),BT,"남양주1,남양주2",265,0.3223844282238443,0.04247376371984983,0.03875136333326669,0.1153849650005195,0.1153849650005195,29.369811320754717,55.0,Weak,Low
남양주2,용수,용수량[ton],210198,요맘때 발효믹스,BT,"남양주1,남양주2,김해,논산",450,0.5474452554744526,0.25298867262115515,0.26825329542543774,0.11472490719378757,0.11472490719378757,5.388888888888889,8.549999999999955,Weak,Low
남양주2,용수,용수량[ton],222051,바나나맛우유(반제품),CS,"남양주1,남양주2",759,0.9233576642335767,0.17415371196203408,0.21126990116689476,0.10998326430255108,0.10998326430255108,777.9209486166008,1440.0,Weak,Low
남양주2,용수,용수량[ton],222052,바나나라이트(반제품),CS,"남양주1,남양주2",494,0.6009732360097324,0.05266639561209031,0.06371912222401892,0.10176822632361879,0.10176822632361879,580.2570850202429,900.0,Weak,Low
남양주2,용수,용수량[ton],220182,(품명 미확인),-,,57,0.06934306569343066,-0.027461192592057537,-0.030010855532638634,-0.10099033705179097,0.10099033705179097,12.052631578947368,16.199999999999996,Weak,Low
남양주2,용수,용수량[ton],210376,(품)비비빅믹스,BT,"남양주1,남양주2,논산",554,0.6739659367396593,0.49228155249258054,0.5748459998233846,0.09924376316996465,0.09924376316996465,9.453068592057761,16.0,Weak,Low
남양주2,용수,용수량[ton],250071,더위사냥 커피 믹스 B,BT,"남양주1,남양주2,김해",374,0.45498783454987834,0.40003188411615237,0.5039733002060436,0.0958674137192793,0.0958674137192793,12.83957219251337,24.0,Weak,Low
남양주2,용수,용수량[ton],251045,끌 쿠앤크바 믹스(M),BT,"남양주1,남양주2",165,0.20072992700729927,0.13662332445894754,0.1287330731076626,0.09548161465127179,0.09548161465127179,1.6303030303030304,3.0,Weak,Low
남양주2,용수,용수량[ton],220150,요플레 플레인 화이트 믹스,BT,"남양주1,남양주2",548,0.6666666666666666,0.09940391179418934,0.10234439009741668,0.09444579977190685,0.09444579977190685,21.45985401459854,38.64999999999998,Weak,Low
남양주2,용수,용수량[ton],260015,농축유,KG,"남양주1,남양주2,김해",492,0.5985401459854015,0.10763288452754347,0.10570059713343,-0.09421564266856536,0.09421564266856536,13417.174796747968,21153.8,Weak,Low
남양주2,용수,용수량[ton],220006,바나나맛우유믹스,BT,"남양주1,남양주2,김해,논산",822,1.0,0.08344575797008102,0.07567964695349301,-0.08483821326270924,0.08483821326270924,98.82116788321167,133.0,Weak,Low
남양주2,용수,용수량[ton],219090,요맘때딸기콘 딸기믹스,BT,"남양주1,남양주2",93,0.11313868613138686,0.10514643723627246,0.10487506712464541,0.08395791860371625,0.08395791860371625,1.8494623655913978,5.0,Weak,Low
남양주2,용수,용수량[ton],260042,유크림믹스,KG,"남양주1,남양주2,광주",388,0.4720194647201946,0.016496390596437514,0.006944751131030082,0.08238355310450998,0.08238355310450998,1667.0,2846.5,Weak,Low
남양주2,용수,용수량[ton],213137,떡붕어싸만코 믹스,BT,"남양주1,남양주2,김해,논산",538,0.6545012165450121,0.15934323554890276,0.17905556002154974,-0.08045047684653571,0.08045047684653571,7.148698884758364,11.0,Weak,Low
남양주2,용수,용수량[ton],210057,그라시아쿠키앤크림믹스,BT,"남양주1,남양주2,김해",176,0.2141119221411192,0.08042119300323991,0.10014049141639743,0.07821323376368389,0.07821323376368389,6.4772727272727275,12.0,Weak,Low
남양주2,용수,용수량[ton],219091,요맘때딸기콘 요거트믹스,BT,"남양주1,남양주2",146,0.17761557177615572,0.10933327233104373,0.10796215009913157,0.07617864440823048,0.07617864440823048,1.8904109589041096,5.0,Weak,Low
남양주2,용수,용수량[ton],219117,따옴바 딸기 기본믹스N,BT,"남양주1,남양주2",69,0.08394160583941605,0.13427393513671051,0.13638816388492436,0.0709357687100435,0.0709357687100435,5.7101449275362315,10.0,Weak,Low
남양주2,용수,용수량[ton],219216,엔초 믹스N,BT,"남양주1,남양주2",55,0.06690997566909976,0.015735454576276838,-0.007372018729226829,0.06882999168301711,0.06882999168301711,4.054545454545455,8.0,Weak,Low
남양주2,용수,용수량[ton],213432,투게더 미니어쳐 기본믹스,BT,"남양주1,남양주2",238,0.2895377128953771,-0.017573754853314645,-0.08036424058925677,-0.06246071757329778,0.06246071757329778,3.3865546218487395,6.0,Weak,Low
남양주2,용수,용수량[ton],213382,초코붕어싸만코 믹스,BT,"남양주1,남양주2",121,0.14720194647201945,0.02996734911113437,0.041452715007394315,0.05868637301701513,0.05868637301701513,5.553719008264463,10.0,Weak,Low
남양주2,용수,용수량[ton],260018,탈지유,KG,"남양주1,남양주2,광주",388,0.4720194647201946,0.014936561192867194,0.009516890961491359,0.05407221368273517,0.05407221368273517,17614.384020618556,26954.499999999996,Weak,Low
남양주2,용수,용수량[ton],223568,대용량우유 믹스,BT,"남양주1,남양주2",96,0.11678832116788321,0.008636023542669699,0.016008314026274693,0.05363448964041018,0.05363448964041018,9.458333333333334,17.0,Weak,Low
남양주2,용수,용수량[ton],251090,끌 쿠키앤초코바 믹스,BT,"남양주1,남양주2",84,0.10218978102189781,0.0622780467122289,0.08174864909579165,0.05062517931713895,0.05062517931713895,1.5952380952380953,3.0,Weak,Low
남양주2,용수,용수량[ton],210014,쿠앤크바믹스,BT,"남양주1,남양주2,김해,논산",206,0.25060827250608275,0.13573960822601108,0.14815929813317205,0.04892356431165142,0.04892356431165142,7.810679611650485,12.0,Weak,Low
남양주2,용수,용수량[ton],260039,살균유,KG,"남양주1,남양주2,광주",163,0.19829683698296838,-0.0756479262942028,-0.07779639977528313,-0.04714933366700321,0.04714933366700321,30336.993865030676,47543.0,Weak,Low
남양주2,용수,용수량[ton],223543,무가당 바나나맛우유 믹스,BT,"남양주1,남양주2",194,0.2360097323600973,0.04621540338075961,0.05674240834332763,0.044814017012602694,0.044814017012602694,25.288659793814432,42.0,Weak,Low
남양주2,용수,용수량[ton],223548,990딸기믹스,BT,"남양주1,남양주2",155,0.18856447688564476,-0.04762979918710025,-0.06766986461435645,-0.04189013649619935,0.04189013649619935,11.30967741935484,15.0,Weak,Low
남양주2,용수,용수량[ton],220022,쥬시쿨FINAL믹스,BT,"남양주1,남양주2,김해",620,0.754257907542579,0.08028001574374438,0.12128692538131479,-0.04077607720863468,0.04077607720863468,26.020967741935483,44.0,Weak,Low
남양주2,용수,용수량[ton],223536,(품명 미확인),-,,99,0.12043795620437957,0.006315910899434412,0.032343733398248815,-0.035821247719605626,0.035821247719605626,15.808080808080808,21.0,Weak,Low
남양주2,용수,용수량[ton],223546,요플레 제로 믹스,BT,"남양주1,남양주2",52,0.06326034063260341,-0.0014510335913926137,0.00828569909628427,0.03541809518296914,0.03541809518296914,4.269230769230769,5.8999999999999915,Weak,Low
남양주2,용수,용수량[ton],213526,요맘때슈팅소다믹스,BT,"남양주1,남양주2",126,0.15328467153284672,0.11891874190707144,0.10347224956522229,0.0344701928867307,0.0344701928867307,2.142857142857143,5.0,Weak,Low
남양주2,용수,용수량[ton],219144,(품명 미확인),-,,58,0.0705596107055961,0.14604662485826347,0.16771814061850068,0.0341887534831123,0.0341887534831123,9.862068965517242,16.15,Weak,Low
남양주2,용수,용수량[ton],210417,C투대 클래식 기본믹스,BT,"남양주1,남양주2,김해",560,0.681265206812652,0.13798857732376132,0.10156195085209208,-0.03294236561524924,0.03294236561524924,9.555357142857142,16.0,Weak,Low
남양주2,용수,용수량[ton],251043,끌 베리믹스바 믹스(M),BT,"남양주1,남양주2",95,0.11557177615571776,0.012601745890690262,0.02045133763958482,-0.030543546498254626,0.030543546498254626,1.6842105263157894,3.0,Weak,Low
남양주2,용수,용수량[ton],220090,바나나우유맛 라이트믹스,BT,"남양주1,남양주2",525,0.6386861313868614,0.010549237528203304,0.0009686754509989312,0.02731410914233382,0.02731410914233382,19.37142857142857,23.0,Weak,Low
남양주2,용수,용수량[ton],220019,유산균배양액,BT,"남양주1,남양주2,김해",149,0.18126520681265207,0.06097239879029922,0.0714506305527951,0.025853207277050243,0.025853207277050243,5.852348993288591,6.0,Weak,Low
남양주2,용수,용수량[ton],210511,엔초 믹스91(28),BT,"남양주1,남양주2",262,0.31873479318734793,0.12260125498623654,0.1504595440080027,0.024002022386189235,0.024002022386189235,5.076335877862595,10.0,Weak,Low
남양주2,용수,용수량[ton],219054,요맘때 플레인 콘 기본믹스,BT,"남양주1,남양주2",232,0.2822384428223844,0.1438680380362887,0.12797760237494846,0.023186219699183292,0.023186219699183292,3.185344827586207,6.0,Weak,Low
남양주2,용수,용수량[ton],251112,끌 치즈케익컵 기본믹스N,BT,"남양주1,남양주2",42,0.051094890510948905,-0.039410872494096756,-0.044957492908311074,-0.021862756937420128,0.021862756937420128,2.5714285714285716,4.0,Weak,Low
남양주2,용수,용수량[ton],223516,춘식이딸기 믹스,BT,"남양주1,남양주2",316,0.3844282238442822,0.009696910694317561,-0.012654580479925164,0.02135844983886757,0.02135844983886757,12.281645569620252,15.0,Weak,Low
남양주2,용수,용수량[ton],210494,요맘때 딸기바 믹스(N),BT,"남양주1,남양주2,김해,논산",194,0.2360097323600973,0.11698597810906251,0.11838708992309317,0.020551823661517005,0.020551823661517005,6.881443298969073,12.0,Weak,Low
남양주2,용수,용수량[ton],220025,쥬시쿨(파인)FINAL믹스,BT,"남양주1,남양주2",385,0.4683698296836983,0.11890829634093564,0.1198152252551447,-0.020119641572330576,0.020119641572330576,25.542857142857144,40.0,Weak,Low
남양주2,용수,용수량[ton],223564,춘식이멜론 믹스,BT,"남양주1,남양주2",47,0.057177615571776155,0.07493253235006432,0.09279064132712159,0.017593714807922746,0.017593714807922746,8.553191489361701,15.0,Weak,Low
남양주2,용수,용수량[ton],210347,(식)요맘때 복숭아 기본믹스,BT,"김해,논산",87,0.10583941605839416,0.055154579313846326,0.05992764086576163,0.017233075713316164,0.017233075713316164,6.333333333333333,10.0,Weak,Low
남양주2,용수,용수량[ton],220114,쥬시쿨복숭아믹스,BT,"남양주1,남양주2,김해",502,0.610705596107056,-0.06743132243391045,-0.08145467432732538,0.017106971787768325,0.017106971787768325,28.37051792828685,41.0,Weak,Low
남양주2,용수,용수량[ton],220183,바리스타밀크 믹스,BT,"남양주1,남양주2",374,0.45498783454987834,-0.005156482863169144,0.02849437913036525,0.016323641229574172,0.016323641229574172,13.77807486631016,16.0,Weak,Low
남양주2,용수,용수량[ton],223509,(품명 미확인),-,,46,0.05596107055961071,-0.12773041386376197,-0.14305052026138373,0.015293241391510419,0.015293241391510419,11.5,15.0,Weak,Low
남양주2,용수,용수량[ton],223517,춘식이바나나 믹스,BT,"남양주1,남양주2",243,0.2956204379562044,-0.012683302297237055,0.013049561539836116,-0.014486123562000491,0.014486123562000491,11.045267489711934,15.0,Weak,Low
남양주2,용수,용수량[ton],260016,생크림(냉동),KG,"남양주1,남양주2,광주",70,0.0851581508515815,0.054930969366329435,0.07767946052510916,0.013697387387985942,0.013697387387985942,2035.142857142857,3648.999999999999,Weak,Low
남양주2,용수,용수량[ton],213525,요맘때슈팅요거트믹스,BT,"남양주1,남양주2",131,0.15936739659367397,0.10086819716817448,0.09358377069933256,0.011320256889827188,0.011320256889827188,2.015267175572519,3.5,Weak,Low
남양주2,용수,용수량[ton],219116,따옴바 납작복숭아 기본믹스N,BT,"남양주1,남양주2",42,0.051094890510948905,0.06891164445456067,0.07668070394588987,0.009377583798195916,0.009377583798195916,3.880952380952381,8.949999999999996,Weak,Low
남양주2,용수,용수량[ton],210474,요맘때 플레인바 믹스,BT,"남양주1,남양주2",117,0.14233576642335766,0.1272769992380487,0.1258320812698674,0.008693296835238814,0.008693296835238814,5.811965811965812,11.0,Weak,Low
남양주2,용수,용수량[ton],223533,(품명 미확인),-,,49,0.05961070559610705,-0.19002228785623862,-0.20569679428550672,-0.00841639310908396,0.00841639310908396,16.79591836734694,21.0,Weak,Low
남양주2,용수,용수량[ton],220184,시유믹스,BT,"남양주1,남양주2",761,0.9257907542579076,-0.006526427509872658,0.001811810343266763,-0.007286421595476412,0.007286421595476412,31.11563731931669,54.0,Weak,Low
남양주2,용수,용수량[ton],219100,슈크림 붕어싸만코 믹스,BT,"남양주1,남양주2",102,0.12408759124087591,-0.07056960968302375,-0.0928398273769948,0.004434260868771249,0.004434260868771249,5.715686274509804,10.0,Weak,Low
